ACCOUNTNO,PRED_IMP,LAND_VAL,SOLD_PRICE,TOT_VAL,PRED_TOT
418510102,296938.30652913195,168200,527823,478600,465138.30652913195
418510111,356487.07159041066,176100,610000,568400,532587.0715904107
418510112,298706.86413338827,175800,500000,481700,474506.86413338827
418510113,288122.5259208211,175600,544000,463200,463722.5259208211
418510124,331496.3302462008,172400,533332,539800,503896.3302462008
418510127,309409.53901431063,172200,528500,506900,481609.53901431063
418510130,319670.18523308367,167000,519615,505700,486670.18523308367
418510131,288172.05805308995,167600,489000,460200,455772.05805308995
418510132,297352.3898497435,170000,505900,495700,467352.3898497435
418520208,291942.6934774365,153300,580000,479400,445242.6934774365
418520224,238197.92427651226,152000,372622,381500,390197.92427651223
418520232,235348.87987441506,152000,455000,392000,387348.87987441506
418610005,242884.9774965892,116800,365000,370500,359684.9774965892
418610014,247084.66685277032,117800,377000,363700,364884.6668527703
418610015,255118.7419450999,117300,390000,371500,372418.7419450999
418610028,255118.7419450999,119200,405000,373400,374318.7419450999
418620102,267070.3375381811,175400,522500,432700,442470.3375381811
418620105,359534.81095273455,173000,540437,608500,532534.8109527346
418620107,332362.3657335644,175600,535981,547700,507962.3657335644
418620121,319411.285681402,201500,543741,537100,520911.285681402
418620122,271589.0500059311,185100,470973,452500,456689.0500059311
418620142,340373.93548549543,173000,630102,608700,513373.93548549543
418620143,265474.56249919016,185200,490099,449000,450674.56249919016
418640412,212524.2573366939,130600,333000,326800,343124.25733669393
418640420,197616.80668959187,127300,300000,292200,324916.80668959185
418640437,225966.76615258702,131100,405342,355000,357066.766152587
418650053,270643.41855584,122600,411400,373300,393243.41855584
418650058,310968.37132950005,126000,510910,451700,436968.37132950005
418650059,317656.0759492065,125900,447905,494400,443556.0759492065
418650060,312824.62145852187,127400,388400,408800,440224.62145852187
418650072,296602.784742841,122600,420120,413700,419202.784742841
418650079,390598.5483744492,122600,639611,563200,513198.5483744492
418700108,331322.75170338294,172600,510000,572500,503922.75170338294
418710002,362864.81670734455,164400,595165,555600,527264.8167073445
418710003,380873.36619232746,164400,547026,578900,545273.3661923275
418710009,354564.2996350516,158600,553005,573800,513164.2996350516
418720132,387671.9011874492,233200,622901,714200,620871.9011874492
418720145,347990.9638921766,187600,488392,604500,535590.9638921765
418720149,362919.0489823685,185700,557519,603900,548619.0489823685
418740301,282868.7456678073,144900,434450,429100,427768.7456678073
418740302,279126.9363614834,144900,426450,420900,424026.9363614834
418740303,277964.1225519276,144900,425000,424400,422864.1225519276
418740307,287370.85376911133,151800,422505,425000,439170.85376911133
418740308,283384.3148718205,148400,443448,441700,431784.3148718205
418770801,244451.53520731538,170500,433600,388900,414951.53520731535
418770813,325400.29322581785,182300,565647,530500,507700.29322581785
418770818,264104.80998910475,180300,493900,441300,444404.80998910475
418770825,323960.95391955465,175300,575000,533000,499260.95391955465
418770829,266206.47229580843,173900,470736,442300,440106.47229580843
418770846,276625.38994059147,188000,451303,449800,464625.38994059147
418770851,316374.53703789745,176000,555000,515100,492374.53703789745
418770852,258750.25985999193,174700,464500,413500,433450.25985999196
418780504,227245.94622939455,126100,341900,336300,353345.9462293945
418780509,231049.6211996413,126100,351900,345200,357149.62119964126
418780511,222343.0117066608,126100,348500,326900,348443.0117066608
418830206,392495.46271306335,174300,647323,654200,566795.4627130633
418840101,252464.3167382436,141000,455000,390200,393464.31673824356
418840133,228452.68966498924,141100,365000,355700,369552.68966498924
418860107,251957.7394774435,107100,447185,327100,359057.7394774435
418860110,257647.7657084999,106600,419990,350700,364247.76570849994
418860113,243348.4480495362,100900,426990,296700,344248.4480495362
418860124,301741.1292014178,105500,399950,436600,407241.1292014178
418860125,300824.64493866183,108300,409990,436900,409124.64493866183
418870201,370560.0498759305,172100,684797,606000,542660.0498759304
418870203,288885.87358213315,168300,497825,488000,457185.87358213315
418870254,296400.2757285662,169200,511000,515800,465600.2757285662
418870255,306692.83860373625,168900,550000,534300,475592.83860373625
418870257,298628.00123310054,172000,556486,524700,470628.00123310054
418870258,389582.6614535843,172000,633054,634200,561582.6614535843
418880225,305697.31421474216,185000,560742,531900,490697.31421474216
418880227,311173.34581131936,177400,575594,530300,488573.34581131936
418880229,303980.76770182146,178600,517910,540900,482580.76770182146
418880231,317233.4775592401,173700,523779,532600,490933.4775592401
418880232,312465.1546877252,176700,570888,540200,489165.1546877252
418880234,345047.3814387365,184000,526776,562300,529047.3814387366
418880235,320347.4491200439,171000,514766,529800,491347.4491200439
418880238,268491.5082288776,175900,464175,472100,444391.5082288776
418880242,298199.0031075991,170800,522623,517100,468999.0031075991
418880243,334978.391267405,182900,544184,571300,517878.391267405
418910905,246344.3601020063,141700,353300,380200,388044.3601020063
418910906,273227.56783952407,142200,388700,406200,415427.56783952407
418910914,275467.00358770374,142100,406000,412300,417567.00358770374
418910918,236075.86483885036,138200,334000,360600,374275.86483885034
418910930,230287.61172903623,142500,376000,360300,372787.6117290362
418910941,244943.25585610647,136600,363500,377600,381543.25585610647
418930309,331600.1784524638,168800,602673,536100,500400.1784524638
418940217,339165.49748676457,184600,574603,566500,523765.49748676457
418940219,273803.4799878747,183900,525000,522800,457703.4799878747
418970301,249402.2536692221,150600,470000,385900,400002.2536692221
418970331,226523.1464693947,126200,354392,332300,352723.1464693947
418970335,237023.19357008592,141600,409800,366800,378623.1935700859
418970343,227891.48846957865,129300,350000,344300,357191.4884695787
418970345,223545.94825599654,127800,353000,230500,351345.94825599657
418970346,232003.09185722808,127600,370495,127600,359603.0918572281
418980091,328629.33263941616,130800,572935,476300,459429.33263941616
418980098,287476.7262262054,131200,529370,419100,418676.7262262054
418980100,383798.8912342455,130600,647795,532200,514398.8912342455
419000014,222976.02619279042,96000,330500,300900,318976.0261927904
419000022,257726.57246100885,96000,405119,357800,353726.57246100885
419000026,235684.6514197905,96000,329810,243200,331684.65141979046
419000032,264659.70195251127,96000,393560,96000,360659.70195251127
419000061,235684.6514197905,96000,319410,96000,331684.65141979046
419000064,257967.79044529566,96000,427400,96000,353967.7904452956
419000068,237994.45173373257,96000,332720,330400,333994.4517337326
419010013,413061.44961950736,170400,870995,632400,583461.4496195074
419080003,279093.95754439925,203100,591850,203100,482193.95754439925
419090311,340423.26077661914,188800,635872,603400,529223.2607766192
419090314,397619.53728157154,183500,746968,691500,581119.5372815715
419090333,376297.3985997094,184700,743554,631400,560997.3985997094
419100227,233047.73931829468,148000,364900,148000,381047.7393182947
419100243,237994.30923390712,148000,369900,358900,385994.30923390714
419100244,249458.24681434414,148000,376900,374800,397458.24681434414
419110300,399086.05618432595,174600,641915,677000,573686.056184326
419120105,242860.54764848706,92700,373035,92700,335560.54764848703
419120114,235856.52542009047,80900,309900,294100,316756.5254200905
419120115,223486.82026220142,80900,294900,271200,304386.8202622014
419120144,247554.3988640801,78900,337900,78900,326454.3988640801
419120145,223275.9831780074,78900,302975,265000,302175.9831780074
419120162,218246.96394972614,78900,292000,261000,297146.96394972614
419120163,251598.6682744227,78900,339900,326100,330498.6682744227
419150507,281281.71623931814,164200,499950,336600,445481.71623931814
419200110,425656.10389905894,130600,739894,130600,556256.1038990589
419270002,289884.6827218522,183600,741744,385800,473484.6827218522
419290410,227421.07602676807,123500,357900,338700,350921.0760267681
419320009,258743.9941066947,96900,429500,96900,355643.9941066947
419380408,424704.430206313,179700,814839,179700,604404.430206313
419380433,365012.2417687253,191700,707195,191700,556712.2417687252
419540206,278077.4893402765,162600,489500,162600,440677.4893402765
419540223,221137.8619156566,152200,393900,152200,373337.8619156566
420030015,239753.06533347024,95300,350000,321400,335053.06533347024
420060065,248570.54386408848,153400,399000,374800,401970.5438640885
420080011,303406.7829109839,156700,438170,420000,460106.7829109839
420090024,266326.9034112299,167700,465000,379500,434026.9034112299
420090032,251626.17387208837,165100,379500,338300,416726.1738720884
420180001,209197.36294214815,117100,275000,272500,326297.3629421481
420330004,239851.77091571013,112400,400000,362100,352251.77091571013
420800009,347209.105861474,145200,533990,542900,492409.105861474
420800027,277482.94473396824,144800,433950,429400,422282.94473396824
430150019,297925.6721414816,168800,415000,427500,466725.6721414816
430560010,234483.8559270063,118300,400000,339400,352783.85592700634
430680002,223098.6362063661,134400,314900,340400,357498.6362063661
430830009,447668.45021142677,198900,644000,639300,646568.4502114267
430870019,199813.67621975843,102000,351530,306100,301813.67621975846
430870058,199919.0438196012,100500,291000,304400,300419.0438196012
431090009,663609.8387250534,209400,897000,843700,873009.8387250534
431120003,267366.9151002494,116600,464900,397800,383966.9151002494
431140009,333082.8693966567,118300,455000,466000,451382.8693966567
431140011,306857.55231039465,130900,447400,440700,437757.55231039465
431160331,297253.7579833748,119100,425000,405600,416353.7579833748
431200402,321171.5871873714,132300,490000,469400,453471.5871873714
431200416,304899.4078063231,119400,390000,386700,424299.4078063231
431270511,313003.72697520163,141200,431000,458800,454203.72697520163
431270536,319792.10061687656,122600,439000,442800,442392.10061687656
431300002,257224.2434923629,128000,439900,412800,385224.2434923629
431310028,260244.55729188427,112900,400500,371100,373144.55729188427
431450636,379567.97715840605,135400,506000,517000,514967.97715840605
431460207,261113.7165660474,112500,393000,372700,373613.7165660474
431460208,259902.0157927471,112500,399000,385300,372402.0157927471
431460230,225267.52280818002,102000,348500,329300,327267.52280818
431460242,238585.8506794817,105200,329400,347800,343785.8506794817
431460267,224831.0606443993,102400,349900,333700,327231.06064439926
431490003,502749.7924473746,237800,791000,773600,740549.7924473747
431510065,208278.06600057348,94700,315000,312900,302978.06600057345
431510088,224310.33804881453,92500,311500,325800,316810.33804881456
431510094,240135.2675869523,110000,373545,344200,350135.2675869523
431510095,285910.5533801028,107600,339000,394000,393510.5533801028
431510109,235471.85273396695,96900,410000,344100,332371.85273396695
431570703,343390.3571027225,125100,490000,481400,468490.3571027225
431570715,309271.0496796803,119400,459000,457700,428671.0496796803
431570718,350455.1041791452,119400,580000,499100,469855.1041791452
431570747,333568.073500196,125900,465000,486600,459468.073500196
431610343,291467.0957283571,111200,430000,400500,402667.0957283571
431610346,233015.56190629888,101400,392750,342100,334415.56190629886
431610347,246137.76477059815,103600,336000,357100,349737.76477059815
431610352,239088.68791348973,121800,350000,368600,360888.68791348976
431610362,225328.34923668124,106000,335000,339300,331328.34923668124
431620005,244914.5483183722,116100,362000,369100,361014.5483183722
431620035,242954.0890177995,106300,363500,353100,349254.0890177995
431630004,269877.0625141972,106100,420000,394600,375977.0625141972
431630038,237298.04080280144,105100,335900,360700,342398.04080280144
431640011,246896.27746669578,106100,344900,373200,352996.27746669576
431650377,256681.45276175445,106800,415000,378200,363481.45276175445
431650419,233710.03242686798,105100,339000,352300,338810.032426868
431650424,224190.66428899605,105000,332000,339100,329190.664288996
431660474,239106.1583153651,104300,346000,360000,343406.1583153651
431660476,219054.3048729525,102100,356500,350500,321154.3048729525
431660480,253705.42112186743,106400,421000,396700,360105.42112186743
431660485,225363.8565056703,107200,348000,357300,332563.8565056703
431660498,230071.6353753023,109400,360000,363700,339471.6353753023
431660528,252889.758654836,103600,407000,372400,356489.758654836
431720802,336921.49971605657,120300,474900,483000,457221.49971605657
431720839,335198.5818464196,119800,444900,443100,454998.5818464196
431720844,272678.5738032771,120000,386500,386400,392678.5738032771
431790641,217804.210131207,113900,353000,356500,331704.210131207
431800004,230616.96807033708,225200,525000,498500,455816.9680703371
431800009,286619.96124042885,232600,535000,555500,519219.96124042885
431820019,275086.8207069096,124100,484000,419800,399186.8207069096
431820022,229540.8887977324,125800,331000,361400,355340.8887977324
431820053,256867.0203740034,130600,439000,408900,387467.0203740034
431860171,239784.1226781271,114200,359900,379100,353984.12267812714
431870003,338645.156011516,121300,537000,531400,459945.156011516
431870042,265748.59197083337,118500,460000,417800,384248.59197083337
431870043,265631.0077243542,119000,413000,400700,384631.0077243542
431880005,225800.34830136987,120600,360000,317300,346400.3483013699
432090019,230221.681307758,103000,366000,338100,333221.681307758
432150003,258354.66373537583,116600,374800,391900,374954.66373537586
432340911,364617.66500280565,121400,535000,507400,486017.66500280565
432430012,448883.60474401026,120600,600000,618200,569483.6047440103
432480923,384377.56768308254,123000,500000,539500,507377.56768308254
432480929,303645.3441667525,125200,485000,423700,428845.3441667525
432480934,315819.38708676765,128200,480000,444100,444019.38708676765
432620001,286982.81649201596,115400,379000,407900,402382.81649201596
432740303,225128.47759654073,115900,391443,115900,341028.4775965407
432740304,211300.87348230893,115900,379990,115900,327200.87348230893
440010005,262787.7480408863,154400,460000,373000,417187.7480408863
440080006,318449.0807944771,112500,487000,398800,430949.0807944771
440090010,206932.01745508052,103600,328000,292500,310532.0174550805
440140054,170389.65524502564,103300,250000,282500,273689.65524502564
440200046,221910.2494050063,115200,330000,322300,337110.2494050063
440270014,371799.40514956624,95900,430000,467000,467699.40514956624
440320004,224106.53508426476,122800,340000,307900,346906.53508426476
440520013,518568.7848757447,174700,500000,595500,693268.7848757447
440690001,354014.82177125267,174300,545000,487300,528314.8217712527
440810020,231224.5152397347,101400,357000,287000,332624.51523973467
440860061,216129.3458001829,144900,327000,349500,361029.3458001829
440860063,217702.15457816308,142200,357500,337700,359902.15457816306
440920106,210100.91140244095,146000,359000,327800,356100.911402441
440970001,225491.2536027594,104800,368000,314000,330291.2536027594
440970002,213636.11329381567,105100,306000,288400,318736.11329381564
441240003,256170.47724133733,102200,364500,368800,358370.4772413373
441240030,222805.45931648504,101600,337000,310900,324405.45931648504
441240057,215812.04190192767,105900,313000,310100,321712.0419019277
441260110,217407.60050587644,102000,335000,317100,319407.6005058765
441380029,197392.2334371107,74900,259900,266500,272292.23343711067
441380039,184568.08827759416,72200,265000,233100,256768.08827759416
441380042,209842.8497904673,76300,294000,272400,286142.8497904673
441380057,195001.7494593395,71500,262000,259400,266501.74945933954
441380077,194047.36008174627,74800,230000,239900,268847.36008174624
441460203,203982.5705414743,74000,322000,267800,277982.57054147427
441460213,208626.1257614636,73500,292000,268900,282126.1257614636
441460252,213063.79096946845,74100,330000,268800,287163.7909694684
441480002,273618.53491094284,107200,420000,400600,380818.53491094284
441490043,221587.94278086987,91400,293000,302300,312987.9427808699
441560238,211532.83678733194,112600,300000,306000,324132.83678733197
441560242,210799.0840487674,105200,310000,302600,315999.0840487674
441570142,226010.1003962986,102700,365000,323500,328710.10039629857
441570177,235062.4611157038,108500,318500,342500,343562.4611157038
441570191,227480.79667686723,98600,365000,343100,326080.79667686723
441590123,251723.04950221174,165700,439500,446200,417423.04950221174
441590125,535429.459191198,168800,815000,695200,704229.459191198
441620035,215264.20189374348,120600,345000,329400,335864.2018937435
441700014,236709.60818817225,80200,325000,310700,316909.6081881722
441700027,216853.4350542983,75900,253000,285400,292753.43505429826
441700048,227515.49981212892,80700,283000,294800,308215.49981212895
441730090,241873.68388391382,77500,310000,315500,319373.6838839138
441730120,241883.13505906807,74600,301900,309900,316483.1350590681
441730139,232571.66011684926,75300,272000,300800,307871.66011684923
441810428,262885.1447471151,77600,325000,341900,340485.1447471151
441820509,245419.1461252483,107800,334000,347400,353219.1461252483
441990116,269909.9313086466,152500,508500,441200,422409.9313086466
450010007,223719.61166886747,100300,318000,309500,324019.61166886747
450010023,213572.06149924037,100300,290000,276300,313872.06149924034
450120035,202044.7579095782,90500,275000,269200,292544.7579095782
450130015,198980.25461347742,78900,280000,266800,277880.2546134774
450140006,203190.62934433424,81600,277500,264500,284790.62934433424
450140007,208715.19512629035,80700,310000,273600,289415.1951262903
450140014,201256.062256953,81600,340000,282300,282856.062256953
450160010,272179.07553932274,118300,442000,369100,390479.07553932274
450180002,223547.82938892845,154500,388000,338600,378047.8293889285
450320010,221447.64251208035,96700,361000,305500,318147.6425120804
450350004,198826.48036545207,132000,295250,243700,330826.48036545207
450350016,174115.68811788154,136900,220000,226900,311015.68811788154
450360007,200838.69474121972,100200,299900,265700,301038.69474121975
450370019,211266.73037763688,103100,330000,294500,314366.73037763685
450370029,237229.1850173054,106800,325000,333400,344029.1850173054
450380007,213576.95985170908,100200,330000,288000,313776.9598517091
450390010,199333.35053523243,110100,264000,258200,309433.35053523246
450420077,197479.0741918539,88300,260000,275400,285779.07419185387
450460015,199952.04111516665,131200,314000,293500,331152.0411151666
450490034,175551.1466075016,117700,245000,238100,293251.1466075016
450500001,220787.015042627,117700,331000,301800,338487.015042627
450550001,176979.25988926188,91800,240000,247800,268779.2598892619
450550008,183693.03739014658,84600,245900,249600,268293.0373901466
450570010,277723.236806197,132600,520000,443200,410323.236806197
450630006,203182.60351776498,80400,305000,295000,283582.60351776495
450660009,174241.85481072613,83400,200000,232700,257641.85481072613
450740009,210873.202418572,82600,292000,285000,293473.20241857204
450790033,275152.1351207734,125700,425000,473000,400852.1351207734
450830005,241585.31041206454,128500,379900,390100,370085.31041206454
451220001,292129.2452172299,88000,441800,385600,380129.2452172299
451390007,314353.4605954685,144700,475000,455000,459053.4605954685
451620007,295669.6966866759,201800,589000,449900,497469.6966866759
452060009,274158.0935562984,155600,435000,396300,429758.0935562984
452060013,234652.63897307357,155600,392000,369600,390252.63897307357
452130034,272213.0704038099,144200,475000,414400,416413.0704038099
452430012,229275.27879660105,76000,323000,280000,305275.27879660105
452430018,251495.33700552353,73700,300000,302400,325195.3370055235
452540005,223531.3267633191,161900,372500,347800,385431.3267633191
452550063,254753.86369994527,141400,465000,393100,396153.8636999453
452550070,256837.95375564802,137500,370000,369500,394337.953755648
452570001,273418.9460096301,167400,420000,429200,440818.9460096301
452620051,226884.9661566855,73100,278400,285300,299984.9661566855
452620070,239044.1563129738,79900,307500,301100,318944.1563129738
452620070,239044.1563129738,79900,264900,301100,318944.1563129738
452620070,244403.0092150972,79900,307500,301100,324303.0092150972
452620070,244403.0092150972,79900,264900,301100,324303.0092150972
452700003,265010.53273017873,144000,438000,405300,409010.53273017873
452720014,387078.3362279559,247900,712000,676400,634978.3362279559
452750014,206810.9897856557,106800,301000,317900,313610.9897856557
452750031,203427.9134689856,109500,300000,321800,312927.9134689856
452780009,236213.475778608,90500,323200,318200,326713.475778608
452820025,282071.81345675135,146500,424900,369600,428571.81345675135
452820037,255586.1605492581,105900,361000,369800,361486.1605492581
452830154,224151.08843841107,105900,284000,298900,330051.08843841107
452830181,206845.19569243822,110100,305420,285200,316945.1956924382
452830207,229529.14594941356,115600,380000,334600,345129.14594941353
452830214,228552.01695326308,114400,309900,326200,342952.0169532631
452860056,277208.3579770598,99400,385000,376800,376608.3579770598
453050017,225495.27896101537,90300,280000,309700,315795.2789610154
453050032,228098.7596521179,90300,332900,309000,318398.7596521179
453050035,229262.7430216075,91300,335000,319700,320562.7430216075
453050060,251597.9128364606,93700,345000,328500,345297.91283646063
453150007,213846.63188088825,104600,325700,312200,318446.63188088825
453170070,283090.57493618,106500,334000,367100,389590.57493618
453170089,252820.39898974288,106500,358000,348400,359320.39898974285
453170104,229088.52190059004,106900,319000,302600,335988.52190059004
453170114,245860.51638502232,106800,349000,332700,352660.5163850223
453200105,205502.68916107647,89100,310000,296000,294602.68916107644
453200116,201877.6184203861,85400,314500,286700,287277.6184203861
453200166,210039.44580465773,86100,317000,298500,296139.44580465776
453260092,187106.37093873267,76100,265000,241700,263206.37093873264
453320205,206479.70519629502,88400,312500,297200,294879.70519629505
453320213,188529.0744728431,88200,295000,268600,276729.0744728431
453320222,209736.19906042796,90600,284000,304200,300336.19906042796
453320239,206417.14243383522,86100,346000,289000,292517.1424338352
453320241,207215.0848680904,86100,327000,285700,293315.0848680904
453320263,195379.73419941546,87600,262000,277500,282979.7341994154
453350001,247352.57994682153,105500,359900,352100,352852.57994682156
453350006,251405.7839646408,104800,394000,349500,356205.7839646408
453350011,226556.35150824976,106200,298500,327400,332756.35150824976
453420039,226559.02597832875,118800,334900,324400,345359.0259783288
453420052,222094.6731677943,107600,302500,305900,329694.6731677943
453520005,268763.3199980984,93000,390000,357000,361763.3199980984
453560401,219074.1234308807,90800,297000,318500,309874.1234308807
453560405,226284.6681563373,91300,271000,340600,317584.66815633734
453620109,475124.7164016092,194000,565000,604800,669124.7164016091
453630006,424694.65939954884,152000,667500,618700,576694.6593995488
453640014,242750.8533524253,88800,310000,332300,331550.85335242527
453640058,221507.69281926707,90600,325000,317900,312107.69281926705
453840014,279490.0141465614,124300,510000,408900,403790.0141465614
453840019,269157.8424619264,117500,420000,387800,386657.8424619264
453840026,265328.816443561,128900,435000,391900,394228.816443561
453890086,267615.25414004317,104900,375000,348200,372515.25414004317
453890109,253021.42738330056,107300,335000,349200,360321.42738330056
453910005,270939.3282296044,142400,431500,455200,413339.3282296044
454150210,227421.93748261646,91300,311000,318500,318721.93748261646
454190001,290771.74906155793,176200,430000,431900,466971.74906155793
454290306,242437.26298440326,91800,329900,331000,334237.2629844033
454320002,223021.50578048418,141700,364650,343100,364721.5057804842
454360151,350260.5055828242,230800,528200,591700,581060.5055828241
454370002,273789.9159501665,134400,425000,416900,408189.9159501665
454400032,278575.14103777014,173500,435000,486600,452075.14103777014
454450418,258364.93432202574,95600,354550,359800,353964.93432202574
454450422,238324.89197009342,92600,338985,337400,330924.8919700934
454470062,268621.5327631186,111900,399000,430600,380521.5327631186
454540230,329470.2908106336,215400,589900,556000,544870.2908106337
454540271,335944.74162838556,159200,559000,521700,495144.74162838556
454540285,327660.0912009483,231100,468500,520900,558760.0912009482
454570022,241534.906626243,91400,350000,329100,332934.906626243
454590537,248139.11380690133,128400,385000,385100,376539.1138069013
454590548,236580.63549258496,109100,330000,347000,345680.63549258496
455020210,298380.9821258641,139100,530000,494100,437480.9821258641
455020233,252629.94870629977,137500,410000,422400,390129.94870629977
455020233,252629.94870629977,137500,464000,422400,390129.94870629977
455020233,252629.94870629977,137500,410000,422400,390129.94870629977
455020233,252629.94870629977,137500,464000,422400,390129.94870629977
455050305,276529.849644887,173000,525000,484200,449529.849644887
455120036,260112.60272239905,118400,416900,386900,378512.60272239905
455130047,240649.80615467334,101000,350000,364400,341649.80615467334
455140018,249135.52534569788,128300,365000,400200,377435.5253456979
455220019,302352.57900808525,128200,520000,480200,430552.57900808525
455330041,253476.13144170275,133000,388900,407500,386476.1314417027
455430078,235406.95296749118,129500,374500,367400,364906.9529674912
455430091,223090.52006931204,127100,359000,354000,350190.5200693121
455430097,275763.60316316836,127100,435000,405400,402863.60316316836
455430099,265083.8708132597,127100,435000,415300,392183.8708132597
455500011,293535.1363721206,128800,395000,418700,422335.1363721206
455510005,252971.64337481555,263900,406000,418700,516871.6433748156
455510006,346701.8028226615,261000,515000,597400,607701.8028226616
455520104,239601.4652727545,129300,370000,368300,368901.4652727545
455520113,272699.46624203847,128900,405000,389700,401599.46624203847
455650006,324442.915027483,129200,559000,493400,453642.915027483
455720130,279535.5672915768,134300,407000,380900,413835.5672915768
455730170,250213.29843782927,111300,390000,349900,361513.29843782925
455740202,236453.45895260735,118500,359900,330700,354953.45895260735
455780001,246495.20937316582,130100,360000,377400,376595.20937316585
455780010,292524.37543724733,131000,460100,429600,423524.37543724733
455780015,275785.8726079767,139500,425000,413000,415285.8726079767
455810234,259855.41203002725,140400,370585,391000,400255.41203002725
455820242,246413.6738489561,132000,331420,348500,378413.6738489561
455850015,270810.2058241151,138900,476000,402500,409710.2058241151
455850052,292985.278376794,157000,463572,157000,449985.278376794
455850057,243986.46408761668,146700,367456,388100,390686.46408761665
455900047,432282.9223148203,190000,649900,686400,622282.9223148203
455980022,268589.01193344273,130400,440000,398900,398989.01193344273
455980037,270269.62144333066,128400,467000,391000,398669.62144333066
455980053,292602.89047681034,122700,529900,437300,415302.89047681034
455980055,271102.6097705267,121900,414900,376600,393002.6097705267
456000029,257974.61221187425,119600,434900,371400,377574.6122118742
456020001,228310.99095160098,118500,330773,339200,346810.99095160095
456020004,259794.9818709096,117000,375865,363900,376794.98187090957
456020011,236651.5581821944,124300,354205,332800,360951.55818219436
456020015,231260.4427271727,119800,318310,324700,351060.4427271727
456020020,236590.38704355125,117200,340769,336100,353790.38704355125
456020022,245070.147250523,117600,349590,359200,362670.147250523
456020023,265343.8983121275,120900,388195,380300,386243.8983121275
456020034,270377.84157308354,116400,381296,400000,386777.84157308354
456020038,241751.95332685552,114200,332400,344200,355951.95332685555
456020047,219496.42846901293,116400,331510,295700,335896.42846901296
456020049,267639.1934496312,116900,400000,383400,384539.1934496312
456020050,267113.75922814343,116900,421290,381800,384013.75922814343
456020054,250426.95399957948,117600,394504,379700,368026.9539995795
456040206,264561.27806279785,111300,385000,380100,375861.27806279785
456130103,260132.1219458913,140100,429950,391700,400232.1219458913
456130107,267332.033279737,144100,518000,428200,411432.033279737
456130107,267332.033279737,144100,380000,428200,411432.033279737
456130107,268550.0103794419,144100,518000,428200,412650.0103794419
456130107,268550.0103794419,144100,380000,428200,412650.0103794419
456130111,256905.1916032281,140600,404950,392700,397505.1916032281
456190077,267008.8747072433,133800,360000,391600,400808.8747072433
456200280,252128.8669391972,114500,306620,356800,366628.8669391972
456200288,241021.19045136514,111500,382000,338600,352521.19045136514
456270116,306660.192868694,142200,488000,475600,448860.192868694
456320333,247094.5897668784,111300,356000,354400,358394.5897668784
456320333,247094.5897668784,111300,330860,354400,358394.5897668784
456320333,247094.5897668784,111300,356000,354400,358394.5897668784
456320333,247094.5897668784,111300,330860,354400,358394.5897668784
456320341,282703.951132225,134600,424990,420400,417303.951132225
456320349,303985.3709788431,144000,438450,434600,447985.3709788431
456320356,302423.80810461525,135000,427555,432100,437423.80810461525
456320377,247046.23830255913,127700,323645,347600,374746.2383025591
456320381,239161.52917681652,127600,328075,336200,366761.5291768165
456330401,254087.6143605271,111300,342450,360500,365387.61436052714
456330409,241979.3345633546,111300,336000,344800,353279.3345633546
456330410,247065.57296765925,111300,337255,353000,358365.5729676592
456330416,252899.26528151878,111300,331330,360500,364199.2652815188
456330425,247677.1295990132,111400,336065,353100,359077.1295990132
456420493,284661.3163356354,131400,414990,413800,416061.3163356354
456420505,240056.2675563589,127100,324220,338700,367156.2675563589
456420506,247450.66265646587,127100,344770,347500,374550.6626564659
456420520,255432.73851927684,123800,369990,375900,379232.73851927684
456420524,261307.58761644308,121600,366095,377400,382907.58761644305
456420526,247014.31573737192,121500,345220,361200,368514.3157373719
456450017,301260.77488719736,188500,539900,530000,489760.77488719736
456490313,310665.61415579444,143500,472395,449100,454165.61415579444
456490328,297583.74205638707,141100,437950,426100,438683.74205638707
456500436,269216.49146223225,143600,399990,393200,412816.49146223225
456500453,265685.90408241574,141800,402990,386000,407485.90408241574
456510455,197088.29139882818,138300,329000,296100,335388.29139882815
456530027,247345.15934445758,142700,374400,373600,390045.15934445756
456530047,253896.80025741554,138300,435074,138300,392196.8002574155
456530089,243688.66390780435,137400,352066,362000,381088.66390780435
456610221,312072.93747564044,142200,530000,468500,454272.93747564044
456660118,294798.7886870716,135600,449900,441300,430398.7886870716
456670098,254195.42709761174,124000,365000,371900,378195.4270976117
457020429,251189.13740152196,73500,355000,73500,324689.13740152196
460020003,253005.33056672063,144700,267500,350300,397705.33056672063
460040008,214259.02635715628,133300,347500,291100,347559.0263571563
460130025,181182.8862524869,85700,207000,216100,266882.8862524869
460170002,226211.26240591376,144900,334000,320400,371111.2624059138
460170013,208821.53952001163,125500,390000,317600,334321.53952001163
460260003,215887.6568737748,131200,344000,316000,347087.65687377483
460360012,161099.3096484037,92600,235000,210500,253699.3096484037
460450004,212944.18463429212,121400,280000,288400,334344.18463429215
460580004,165453.09991401777,177600,261000,242100,343053.0999140178
460590006,190042.92358787902,185400,300000,278800,375442.92358787905
460610020,190582.94957400084,103600,300000,258700,294182.94957400084
460630015,210311.45825121034,106300,305000,271700,316611.45825121034
460700011,218219.48089659668,185800,400000,387900,404019.4808965967
460730007,223478.80359160758,133300,355000,311700,356778.8035916076
460740011,173906.78472639,118700,285000,247300,292606.78472639003
460770027,240882.50827215437,114700,374000,322500,355582.5082721544
460800003,263925.83429791883,99300,354000,348800,363225.83429791883
