ACCOUNTNO,PROP_TYPE,TX_DIST,PT,SPT,N_GRP,LEA,IMPQUALITY,IMPCONDITIONTYPE,EFFAGE,REMODPCT,BLTASDESCRIPTION,BLTASSTORIES,IMPEXTERIOR,BLTASSF,BEDRMCNT,TOT_BATH,BSMT_TOTAL,BSMT_FIN,BSMT_UNFIN,KITCHENS,ATTGAR,DETGAR,RES_RCNLD,RES_COSTRCN,TOT_RCNLD,TOT_RCN,NEW_PT,MLS_TOTAL_SQFT,HAS_ATTGAR,HAS_DETGAR,HAS_BSMT,BSMT_ISFIN,BSMT_PCTCOMP,IS_REMOD,ACTUAL_AGE,SF_ROOM,IMPROVED
344200203,RS,38,111,111,151,1506,Average,Average,3,0,Ranch 1 Story,1.5,Frame Stucco,2266,4,2.5,1579,0,1579,1,446,0,266649,272295,266649,272295,RS,3845,Yes,No,Yes,No,0,No,15,961.25,266300
344200206,RS,38,111,111,151,1506,Average,Above Average,3,0,Ranch 1 Story,1,Frame Stucco,1732,3,2,1829,0,1829,1,525,0,227240,231106,227240,231106,RS,3561,Yes,No,Yes,No,0,No,15,1187,233700
344200209,RS,38,111,111,151,1506,Average,Average,3,0,2 Story,2,Frame Stucco,2516,4,3.5,1262,1010,252,1,735,0,297822,304104,297822,304104,RS,3780,Yes,No,Yes,No,0.8003169572107766,No,15,945,323900
344200217,RS,38,111,111,151,1506,Average,Average,3,0,2 Story,2,Frame Stucco,2811,5,2.5,1032,0,1032,1,440,0,274243,280044,274243,280044,RS,4198,Yes,No,Yes,No,0,No,15,839.6,300800
344200221,RS,38,111,111,151,1506,Average,Average,3,0,2 Story,2,Frame Stucco,2338,4,3.5,1581,1581,0,1,748,0,307055,313525,307055,313525,RS,3919,Yes,No,Yes,Yes,1,No,15,979.75,332500
344200223,RS,38,111,111,151,1506,Average,Average,NA,0,2 Story,0,Frame Stucco,2493,4,2.5,1381,0,1381,1,572,0,264877,267553,264877,267553,RS,3862,Yes,No,Yes,No,0,No,3,965.5,406700
344200223,RS,38,111,111,151,1506,Average,Average,NA,0,2 Story,0,Frame Stucco,2493,4,2.5,1381,0,1381,1,572,0,264877,267553,264877,267553,RS,3862,Yes,No,Yes,No,0,No,3,965.5,296200
344200225,RS,38,111,111,151,1506,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1724,3,3.5,1760,1724,36,1,609,0,282962,288941,282962,288941,RS,3484,Yes,No,Yes,No,0.9795454545454545,No,15,1161.3333333333333,274500
344200237,RS,38,111,111,151,1506,Average,Average,3,0,2 Story,2,Frame Stucco,2669,5,2.5,1310,0,1310,1,462,0,269193,274891,269193,274891,RS,3991,Yes,No,Yes,No,0,No,15,798.2,267700
344200239,RS,38,111,111,151,1506,Average,Average,3,0,2 Story,2,Frame Stucco,2519,4,2.5,992,496,496,1,807,0,279339,285223,279339,285223,RS,3726,Yes,No,Yes,No,0.5,No,14,931.5,325600
344200250,RS,38,111,111,151,1506,Average,Average,3,0,2 Story,2,Frame Stucco,2339,4,2.5,1555,0,1555,1,743,0,262473,268013,262473,268013,RS,3894,Yes,No,Yes,No,0,No,14,973.5,276900
344210008,RS,180,111,111,783,7803,Above Average,Average,3,0,2 Story,2,Frame Stucco,3078,4,2.5,1513,0,1513,1,796,0,362236,369812,362236,369812,RS,4681,Yes,No,Yes,No,0,No,14,1170.25,335800
344210016,RS,180,111,111,783,7803,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1784,3,2.5,1784,755,1029,1,764,0,251157,261622,251157,261622,RS,3588,Yes,No,Yes,No,0.4232062780269058,No,7,1196,280500
344230003,RS,45,111,111,185,Other,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2248,3,3.5,2230,1561,669,1,700,0,321144,338046,321144,338046,RS,5169,Yes,No,Yes,No,0.7,No,8,1723,493200
344240010,RS,60,111,111,308,Other,Above Average,Average,NA,0,1½ Story Fin,0,Frame Stucco,3284,3,3,2422,0,2422,1,929,0,417391,444033,417391,444033,RS,5758,Yes,No,Yes,No,0,No,9,1919.3333333333333,472200
344290041,RS,39,111,111,165,1609,Average,Average,3,0,Ranch 1 Story,1.5,Frame Stucco,1869,4,3,1638,1147,491,1,830,0,276339,282162,276339,282162,RS,3507,Yes,No,Yes,No,0.7002442002442002,No,14,876.75,325300
344290046,RS,39,111,111,165,1609,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1766,3,3.5,1790,1701,89,2,1021,0,299787,306109,299787,306109,RS,3666,Yes,No,Yes,No,0.9502793296089386,No,15,1222,363200
344310014,RS,10,111,111,113,1045,Above Average,Average,2,0,2 Story,2,Frame Stucco,2838,4,4.25,1709,1709,0,2,1036,0,496406,506680,496406,506680,RS,4547,Yes,No,Yes,Yes,1,No,12,1136.75,509400
344310015,RS,10,111,111,113,1045,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,2042,2,3.5,2967,2415,552,1,888,0,358381,381256,358381,381256,RS,4945,Yes,No,Yes,No,0.813953488372093,No,9,2472.5,402100
344320020,RS,180,111,111,783,7803,Average,Average,3,0,2 Story,2,Frame Stucco,2463,3,2.5,1410,423,987,1,814,0,282507,288456,282507,288456,RS,4323,Yes,No,Yes,No,0.3,No,14,1441,322400
344330004,RS,10,111,111,105,1055,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2449,1,3.25,3014,3014,0,2,995,0,536737,559101,536737,559101,RS,5465,Yes,No,Yes,Yes,1,No,7,5465,650900
344330007,RS,10,111,111,105,1055,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2886,1,5.5,3300,3150,150,1,860,0,664012,684548,664012,684548,RS,6965,Yes,No,Yes,No,0.9545454545454546,No,6,6965,1024800
344340030,RS,180,111,111,783,7803,Above Average,Average,3,0,2 Story,2,Frame Stucco,2492,4,2.5,1421,0,1421,1,814,0,314526,321129,314526,321129,RS,4307,Yes,No,Yes,No,0,No,14,1076.75,330700
344340033,RS,180,111,111,783,7803,Above Average,Average,3,0,2 Story,2,Frame Stucco,3161,4,4.25,1770,1750,20,1,858,0,502870,513316,502870,513316,RS,5312,Yes,No,Yes,No,0.9887005649717514,No,14,1328,350700
344390126,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,0,Frame Stucco,2216,3,2.5,1209,0,1209,1,806,0,243459,248428,243459,248428,RS,3425,Yes,No,Yes,No,0,No,4,1141.6666666666667,337700
344390141,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,2,Frame Stucco,2428,4,2.5,1229,0,1229,1,812,0,256535,270037,256535,270037,RS,3536,Yes,No,Yes,No,0,No,8,884,311150
344390144,RS,39,111,111,165,1609,Average,Average,NA,1,Ranch 1 Story,1,Frame Stucco,1657,3,3,1609,1609,0,1,944,0,260128,279707,260128,279707,RS,3438,Yes,No,Yes,Yes,1,Yes,10,1146,330600
344490008,RS,10,111,111,113,1045,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2754,4,3.5,1763,1550,213,1,923,0,391214,416185,391214,416185,RS,4637,Yes,No,Yes,No,0.8791832104367555,No,9,1159.25,309000
344490009,RS,10,111,111,113,1045,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1566,3,2.5,1661,498,1163,1,484,0,219517,233529,219517,233529,RS,3227,Yes,No,Yes,No,0.29981938591210117,No,9,1075.6666666666667,267847
344500116,RS,39,111,111,165,1609,Average,Average,3,0,2 Story,2,Frame Stucco,2519,4,3.5,1708,1708,0,1,504,0,320657,327385,320657,327385,RS,4227,Yes,No,Yes,Yes,1,No,14,1056.75,422200
344500117,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,0,Frame Stucco,2866,5,2.5,1789,0,1789,1,830,0,302959,302959,302959,302959,RS,4594,Yes,No,Yes,No,0,No,2,918.8,387600
344500121,RS,39,111,111,165,1609,Average,Average,NA,1,Ranch 1 Story,1,Frame Stucco,1826,3,3.5,1888,1794,94,1,475,0,280888,298817,280888,298817,RS,3714,Yes,No,Yes,No,0.9502118644067796,Yes,9,1238,315800
344520089,RS,39,111,111,165,1609,Average,Average,1,0,2 Story,2,Frame Stucco,2413,4,3.25,1588,1589,-1,1,800,0,327466,330774,327466,330774,RS,4095,Yes,No,Yes,No,1.0006297229219143,No,11,1023.75,362250
344520092,RS,39,111,111,165,1609,Average,Average,NA,1,Ranch 1 Story,1,Frame Stucco,1803,3,3.5,1865,1865,0,1,770,0,288384,306792,288384,306792,RS,3770,Yes,No,Yes,Yes,1,Yes,9,1256.6666666666667,339400
344520097,RS,39,111,111,165,1609,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1535,2,2.5,1568,157,1411,1,567,0,217320,221755,217320,221755,RS,3103,Yes,No,Yes,No,0.10012755102040816,No,5,1551.5,265400
344520101,RS,39,111,111,165,1609,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1616,3,3,1668,1668,0,1,496,0,255347,271646,255347,271646,RS,3284,Yes,No,Yes,Yes,1,No,9,1094.6666666666667,319000
344520102,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,0,Frame Stucco,2325,4,2.5,1249,0,1249,1,724,0,251570,256704,251570,256704,RS,3839,Yes,No,Yes,No,0,No,4,959.75,317800
344520103,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,0,Frame Stucco,2988,4,2.5,1292,0,1292,1,886,0,301318,301318,301318,301318,RS,4378,Yes,No,Yes,No,0,No,2,1094.5,384800
344520104,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,0,Frame Stucco,2347,4,2.5,1301,0,1301,1,724,0,253273,258442,253273,258442,RS,3839,Yes,No,Yes,No,0,No,4,959.75,315633
344550028,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Vinyl,1704,4,2.5,757,0,757,1,483,0,186326,194090,186326,194090,RS,2474,Yes,No,Yes,No,0,No,7,618.5,242600
344550029,RS,190,111,111,752,7503,Average,Average,NA,0,Ranch 1 Story,0,Frame Vinyl,1299,3,2,1299,0,1299,1,458,0,170413,179382,170413,179382,RS,2724,Yes,No,Yes,No,0,No,8,908,228700
344550032,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Vinyl,1829,4,2.5,835,0,835,1,440,0,196834,205035,196834,205035,RS,2664,Yes,No,Yes,No,0,No,7,666,240200
344550037,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Vinyl,2026,4,2.5,0,0,0,1,390,0,188437,200465,188437,200465,RS,2026,Yes,No,No,No,0,No,9,506.5,225500
344560003,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,0,Frame Vinyl,1654,3,3,1654,1571,83,1,803,0,264513,272694,264513,272694,RS,3366,Yes,No,Yes,No,0.9498186215235792,No,6,1122,266900
344560004,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1562,3,2.5,1530,0,1530,1,724,0,209603,220635,209603,220635,RS,3092,Yes,No,Yes,No,0,No,8,1030.6666666666667,229000
344560006,RS,38,111,111,152,1511,Average,Average,NA,0,2 Story,2,Frame Stucco,1467,3,3,1405,1405,0,1,770,0,235929,243226,235929,243226,RS,2872,Yes,No,Yes,Yes,1,No,6,957.3333333333334,284900
344560008,RS,38,111,111,152,1511,Average,Above Average,NA,0.4,Ranch 1 Story,1,Frame Stucco,1472,3,3,1480,1480,0,1,840,0,247999,254928,247999,254928,RS,3476,Yes,No,Yes,Yes,1,Yes,8,1158.6666666666667,277500
344560009,RS,38,111,111,152,1511,Average,Average,2,0,2 Story,2,Frame Stucco,4131,4,4.5,1818,1818,0,1,747,0,442916,452118,442916,452118,RS,5949,Yes,No,Yes,Yes,1,No,13,1487.25,310500
344560011,RS,38,111,111,152,1511,Average,Average,NA,0,2 Story,2,Frame Stucco,2038,3,2.5,939,0,939,1,727,0,220381,227197,220381,227197,RS,2977,Yes,No,Yes,No,0,No,6,992.3333333333334,273500
344560018,RS,38,111,111,152,1511,Average,Average,3,0,2 Story,2,Frame Stucco,2996,4,3.5,1248,1248,0,2,780,0,350818,358161,350818,358161,RS,4244,Yes,No,Yes,Yes,1,No,14,1061,311900
344560025,RS,38,111,111,152,1511,Average,Average,2,0,2 Story,2,Frame Vinyl,3989,5,3.5,1797,0,1797,1,483,0,366778,374427,366778,374427,RS,5786,Yes,No,Yes,No,0,No,13,1157.2,297300
344560026,RS,38,111,111,152,1511,Average,Average,3,0,Ranch 1 Story,1,Frame Vinyl,1700,3,3,1700,1700,0,1,484,0,269098,274773,269098,274773,RS,3400,Yes,No,Yes,Yes,1,No,14,1133.3333333333333,276000
344560027,RS,38,111,111,152,1511,Average,Average,2,0,2 Story,2,Frame Vinyl,4125,4,4,1796,0,1796,1,892,0,392815,400995,392815,400995,RS,5894,Yes,No,Yes,No,0,No,13,1473.5,321600
344560037,RS,38,111,111,152,1511,Average,Average,1,0,Ranch 1 Story,1,Frame Vinyl,1884,3,3,1860,1860,0,1,506,0,292222,295315,292222,295315,RS,3744,Yes,No,Yes,Yes,1,No,11,1248,284300
344560041,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1456,3,2.75,1456,1456,0,1,483,0,236526,248975,236526,248975,RS,2912,Yes,No,Yes,Yes,1,No,8,970.6666666666666,236400
344560054,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1648,4,2,1590,0,1590,1,739,0,214948,226261,214948,226261,RS,3238,Yes,No,Yes,No,0,No,8,809.5,294100
344560055,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1417,3,2,1466,0,1466,1,517,0,192773,198735,192773,198735,RS,2883,Yes,No,Yes,No,0,No,6,961,221400
344560055,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1417,3,2,1466,0,1466,1,517,0,192773,198735,192773,198735,RS,2883,Yes,No,Yes,No,0,No,6,961,262100
344570002,RS,90,111,111,501,5025,Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,1286,3,2.5,1314,1314,0,1,440,0,212350,221198,212350,221198,RS,2639,Yes,No,Yes,Yes,1,No,7,879.6666666666666,215200
344740057,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,0,Frame Stucco,2415,4,2.5,1286,0,1286,1,724,0,255559,260775,255559,260775,RS,3839,Yes,No,Yes,No,0,No,4,959.75,311800
344740058,RS,39,111,111,165,1609,Average,Average,NA,1,2 Story,2,Frame Stucco,2467,4,2.5,1212,182,1030,1,724,0,253197,269359,253197,269359,RS,3623,Yes,No,Yes,No,0.15016501650165018,Yes,9,905.75,320000
344740060,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,0,Frame Stucco,2415,4,2.5,1286,0,1286,1,724,0,257508,262763,257508,262763,RS,3839,Yes,No,Yes,No,0,No,4,959.75,308800
344740069,RS,39,111,111,165,1609,Average,Average,NA,0,2 Story,2,Frame Stucco,2036,4,3,929,883,46,1,812,0,248118,263955,248118,263955,RS,2965,Yes,No,Yes,No,0.9504843918191603,No,9,741.25,298950
344750082,RS,39,111,111,165,1609,Average,Above Average,NA,0.4,2 Story,2,Frame Stucco,1993,4,2.5,912,866,46,1,796,0,249306,258666,249306,258666,RS,2905,Yes,No,Yes,No,0.9495614035087719,Yes,10,726.25,304200
344750083,RS,39,111,111,165,1609,Above Average,Average,NA,0,2 Story,2,Frame Stucco,3327,4,4.25,1801,1801,0,1,879,0,505488,537753,505488,537753,RS,5128,Yes,No,Yes,Yes,1,No,9,1282,509000
344780081,RSP,70,119,111,194,3025,Average,Average,4,0,Split Level,2,Frame Stucco,1730,3,3.5,480,480,0,1,441,0,216828,223781,216828,223781,RSP,2318,Yes,No,Yes,Yes,1,No,17,772.6666666666666,250000
344780082,RSP,70,119,111,194,3025,Average,Average,4,0,2 Story,2,Frame Stucco,2101,4,2.5,815,0,815,1,441,0,220564,227633,220564,227633,RSP,2916,Yes,No,Yes,No,0,No,17,729,280000
344780103,RSP,70,119,111,194,3025,Average,Average,3,0,Split Level,2,Frame Stucco,1442,4,2.5,850,850,0,1,484,0,207823,212268,207823,212268,RSP,2261,Yes,No,Yes,Yes,1,No,15,565.25,210000
344780106,RSP,70,119,111,194,3025,Average,Average,4,0,2 Story,2,Frame Stucco,2138,3,3.5,815,815,0,1,441,0,255861,264022,255861,264022,RSP,2953,Yes,No,Yes,Yes,1,No,17,984.3333333333334,227000
344820002,RS,40,111,111,172,1727,Above Average,Average,NA,0,2 Story,0,Frame Siding,6107,5,6.75,5900,5900,0,2,1334,0,1246930,1272378,1246930,1272378,RS,12027,Yes,No,Yes,Yes,1,No,5,2405.4,2588000
344820005,RSOB,40,111,111,172,1727,Above Average,Average,12,0,2 Story,2,Frame Vinyl,5222,4,7,2641,2508,133,2,1547,0,733032,823631,733032,823631,RSOB,8559,Yes,No,Yes,No,0.9496402877697842,No,32,2139.75,693400
344870056,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Stucco,1730,3,3.25,764,764,0,1,494,0,220258,227070,220258,227070,RS,2474,Yes,No,Yes,Yes,1,No,6,824.6666666666666,239000
344890002,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Stucco,1789,4,2.5,732,0,732,1,441,0,190265,202410,190265,202410,RS,2531,Yes,No,Yes,No,0,No,9,632.75,246955
344890002,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Stucco,1789,4,2.5,732,0,732,1,441,0,190265,202410,190265,202410,RS,2541,Yes,No,Yes,No,0,No,9,635.25,203700
344890005,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Stucco,1557,3,2.5,602,0,602,1,504,0,180522,184206,180522,184206,RS,2159,Yes,No,Yes,No,0,No,5,719.6666666666666,208500
344890006,RS,190,111,111,752,7503,Average,Average,NA,1,Ranch 1 Story,1,Frame Stucco,1365,3,2,1452,0,1452,1,462,0,177636,191006,177636,191006,RS,2817,Yes,No,Yes,No,0,Yes,10,939,247500
344890008,RS,190,111,111,752,7503,Average,Average,NA,1,2 Story,2,Frame Stucco,1624,4,3.5,771,463,308,1,410,0,197105,211941,197105,211941,RS,2307,Yes,No,Yes,No,0.6005188067444877,Yes,10,576.75,213200
344910023,RS,150,111,111,723,7215,Above Average,Average,NA,1,Ranch 1 Story,1,Frame Stucco,2752,3,4.5,2752,2339,413,1,828,0,448485,482242,448485,482242,RS,5510,Yes,No,Yes,No,0.8499273255813954,Yes,10,1836.6666666666667,331300
345060011,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Stucco,1856,4,2.5,848,0,848,1,440,0,204800,211134,204800,211134,RS,2709,Yes,No,Yes,No,0,No,6,677.25,196700
345060014,RS,190,111,111,752,7503,Average,Average,NA,0,2 Story,0,Frame Stucco,1798,4,2.5,736,0,736,1,441,0,192258,202377,192258,202377,RS,2530,Yes,No,Yes,No,0,No,8,632.5,199400
345060017,RS,190,111,111,752,7503,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1252,3,2,1252,0,1252,1,440,0,172539,176060,172539,176060,RS,2504,Yes,No,Yes,No,0,No,4,834.6666666666666,201600
345060019,RS,190,111,111,752,7503,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1252,3,2,1252,0,1252,1,460,0,172953,176483,172953,176483,RS,2502,Yes,No,Yes,No,0,No,4,834,195800
345070001,RS,90,111,111,501,5001,Average,Average,11,0,Bi Level 1 Story,1,Frame Vinyl,1290,3,2.75,1290,1225,65,1,420,0,197755,220261,197755,220261,RS,2596,Yes,No,Yes,No,0.9496124031007752,No,31,865.3333333333334,226100
345070001,RS,90,111,111,501,5001,Average,Average,11,0,Bi Level 1 Story,1,Frame Vinyl,1290,3,2.75,1290,1225,65,1,420,0,197755,220261,197755,220261,RS,2596,Yes,No,Yes,No,0.9496124031007752,No,31,865.3333333333334,203600
345140012,RS,70,111,111,308,3004,Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,1620,3,3,1720,1720,0,1,748,0,268042,279210,268042,279210,RS,3340,Yes,No,Yes,Yes,1,No,7,1113.3333333333333,365900
345270026,RSOB,10,111,111,113,1029,Average,Average,16,0,Ranch 1 Story,1,Frame Masonry Veneer,3083,3,2.5,0,0,0,1,784,1350,276953,328682,276953,328682,RSOB,3083,Yes,Yes,No,No,0,No,41,1027.6666666666667,218500
345270035,RS,10,111,111,113,1029,Average,Average,NA,0,2 Story,2,Frame Stucco,2282,4,3.5,1000,570,430,1,792,0,265907,274131,265907,274131,RS,3319,Yes,No,Yes,No,0.57,No,6,829.75,277900
345320066,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1434,3,2,1332,0,1332,1,480,0,189115,194964,189115,194964,RS,2766,Yes,No,Yes,No,0,No,6,922,271400
345320068,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1237,3,3,1237,1237,0,1,441,0,210328,219092,210328,219092,RS,2556,Yes,No,Yes,Yes,1,No,7,852,224350
345320069,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1237,3,2,1237,0,1237,1,441,0,167859,173051,167859,173051,RS,2474,Yes,No,Yes,No,0,No,6,824.6666666666666,218500
345320070,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1253,3,2.5,1237,0,1237,1,441,0,175377,180801,175377,180801,RS,2490,Yes,No,Yes,No,0,No,6,830,198300
345320076,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1375,3,2,1394,209,1185,1,484,0,198279,202326,198279,202326,RS,2769,Yes,No,Yes,No,0.14992826398852224,No,5,923,195000
345320085,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1246,3,2,1216,0,1216,1,441,0,168135,173335,168135,173335,RS,2462,Yes,No,Yes,No,0,No,6,820.6666666666666,180000
345320085,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1246,3,2,1216,0,1216,1,441,0,168135,173335,168135,173335,RS,2462,Yes,No,Yes,No,0,No,6,820.6666666666666,237000
345320091,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1318,3,2,1244,0,1244,1,489,0,173675,180911,173675,180911,RS,2562,Yes,No,Yes,No,0,No,7,854,212200
345320099,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1451,3,2,1407,0,1407,1,484,0,190829,196731,190829,196731,RS,2858,Yes,No,Yes,No,0,No,6,952.6666666666666,243400
345320102,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1318,3,1.75,1244,145,1099,1,489,0,177467,184861,177467,184861,RS,2562,Yes,No,Yes,No,0.11655948553054662,No,7,854,216600
345320111,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1246,3,2,1176,0,1176,1,522,0,170333,175601,170333,175601,RS,2596,Yes,No,Yes,No,0,No,6,865.3333333333334,221200
345320121,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Vinyl,1523,3,3,1517,1456,61,1,640,0,247905,255572,247905,255572,RS,3046,Yes,No,Yes,No,0.959789057350033,No,6,1015.3333333333334,295700
345320122,RS,38,111,111,152,1511,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1962,3,3.5,1877,1877,0,2,944,0,331083,341323,331083,341323,RS,4000,Yes,No,Yes,Yes,1,No,6,1333.3333333333333,362400
345340010,RS,70,111,111,306,3013,Average,Average,NA,0,2 Story,0,Frame Stucco,2553,4,3.5,1415,1415,0,1,928,0,314008,323720,314008,323720,RS,3968,Yes,No,Yes,Yes,1,No,6,992,396100
345370017,RS,95,111,111,508,5030,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2222,3,4.5,2350,2350,0,1,916,0,415724,424208,415724,424208,RS,4546,Yes,No,Yes,Yes,1,No,4,1515.3333333333333,395450
345390032,RS,150,111,111,720,7216,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2697,4,3.5,2143,1071,1072,2,831,0,392192,404322,392192,404322,RS,4840,Yes,No,Yes,No,0.49976668222118525,No,6,1210,469600
345390033,RS,150,111,111,720,7216,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2336,4,2.5,1176,0,1176,1,491,0,281349,290051,281349,290051,RS,3885,Yes,No,Yes,No,0,No,6,971.25,304500
345390037,RS,150,111,111,720,7216,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2626,4,3.25,1793,0,1793,1,783,0,328814,338984,328814,338984,RS,4419,Yes,No,Yes,No,0,No,6,1104.75,370000
345390042,RS,150,111,111,720,7216,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2043,3,2.5,2167,0,2167,1,786,0,263142,268512,263142,268512,RS,4245,Yes,No,Yes,No,0,No,5,1415,261900
345410040,V,60,111,111,308,2004,Above Average,Average,NA,0,2 Story,0,Frame Siding,2801,4,3,1900,0,1900,1,681,0,389682,389682,389682,389682,RS,4706,Yes,No,Yes,No,0,No,1,1176.5,471850
345410041,V,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2037,3,3,2121,0,2121,1,771,0,352466,352466,352466,352466,RS,4005,Yes,No,Yes,No,0,No,1,1335,441850
345410043,RS,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2345,2,4.25,2435,2435,0,2,728,0,508647,508647,508647,508647,RS,4902,Yes,No,Yes,Yes,1,No,2,2451,616900
345410044,V,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,1985,3,3,2055,0,2055,1,758,0,345207,345207,345207,345207,RS,4040,Yes,No,Yes,No,0,No,1,1346.6666666666667,441850
345440113,RS,38,111,111,150,1501,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2231,5,3.5,2351,588,1763,1,1160,1140,458024,465513,458024,465513,RS,4582,Yes,Yes,Yes,No,0.2501063377286261,No,4,916.4,364300
345440120,RSOB,38,111,111,150,1501,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2631,4,2.5,2811,0,2811,1,1089,0,325844,332494,325844,332494,RSOB,5442,Yes,No,Yes,No,0,No,5,1360.5,337500
345440125,RSOB,38,111,111,150,1501,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1776,4,2,1772,0,1772,1,756,0,231100,235816,231100,235816,RSOB,3545,Yes,No,Yes,No,0,No,5,886.25,334800
345490004,RS,150,111,111,720,7216,Above Average,Average,NA,0,2 Story,0,Frame Stucco,3470,4,2.5,2290,0,2290,1,986,0,409539,417897,409539,417897,RS,6081,Yes,No,Yes,No,0,No,5,1520.25,585100
345490010,RS,150,111,111,720,7216,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2588,4,3.25,1699,1529,170,1,783,0,403869,416075,403869,416075,RS,4332,Yes,No,Yes,No,0.899941141848146,No,6,1083,564099
345500019,RS,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2187,3,5.5,2255,1903,352,2,792,0,477478,477478,477478,477478,RS,4542,Yes,No,Yes,No,0.8439024390243902,No,2,1514,636450
345500019,RS,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2187,3,5.5,2255,1903,352,2,792,0,477478,477478,477478,477478,RS,4539,Yes,No,Yes,No,0.8439024390243902,No,2,1513,587300
345500030,RS,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,3104,4,4.25,2155,0,2155,1,1024,0,460206,464855,460206,464855,RS,5201,Yes,No,Yes,No,0,No,3,1300.25,647100
